9.22198,-0.00252937+1i*(0.00912488),0.00394814+1i*(0.00169071),-0.000489045+1i*(-0.000282227),-3.98669e-06+1i*(-2.75338e-06),-0.00180232+1i*(0.00240991),-8.30481e-06+1i*(5.37936e-06),-4.92096e-05+1i*(-4.81577e-05),-9.68623e-06+1i*(6.65313e-05),0.00864323+1i*(-0.00298651),
9.54772,-0.00252827+1i*(0.00947531),0.0040196+1i*(0.00164447),-0.000549822+1i*(-0.000276078),-4.3465e-06+1i*(-3.08184e-06),-0.00173814+1i*(0.00235932),-8.29952e-06+1i*(6.39065e-06),-5.47126e-05+1i*(-5.04004e-05),-9.11769e-06+1i*(6.94713e-05),0.00853706+1i*(-0.00325004),
9.88496,-0.0025269+1i*(0.00984154),0.00409077+1i*(0.00159731),-0.000614006+1i*(-0.000264844),-4.7445e-06+1i*(-3.45449e-06),-0.00167675+1i*(0.00230819),-8.18084e-06+1i*(7.43841e-06),-6.07365e-05+1i*(-5.26926e-05),-8.50481e-06+1i*(7.25501e-05),0.00840429+1i*(-0.0035086),
10.2341,-0.00252521+1i*(0.0102246),0.00416184+1i*(0.00154931),-0.000681203+1i*(-0.000248081),-5.18583e-06+1i*(-3.87802e-06),-0.00161814+1i*(0.00225667),-7.94107e-06+1i*(8.50795e-06),-6.73325e-05+1i*(-5.50306e-05),-7.84371e-06+1i*(7.57805e-05),0.00824566+1i*(-0.00375852),
10.5956,-0.00252311+1i*(0.0106255),0.00423303+1i*(0.00150051),-0.000750972+1i*(-0.000225419),-5.67652e-06+1i*(-4.36022e-06),-0.00156227+1i*(0.00220492),-7.57486e-06+1i*(9.58341e-06),-7.45583e-05+1i*(-5.74096e-05),-7.12972e-06+1i*(7.91769e-05),0.00806256+1i*(-0.00399633),
10.9699,-0.00252054+1i*(0.0110455),0.00430461+1i*(0.00145097),-0.000822853+1i*(-0.000196576),-6.22367e-06+1i*(-4.91025e-06),-0.00150907+1i*(0.00215308),-7.07924e-06+1i*(1.06484e-05),-8.2479e-05+1i*(-5.98233e-05),-6.35722e-06+1i*(8.27555e-05),0.00785698+1i*(-0.00421885),
11.3573,-0.00251739+1i*(0.0114859),0.00437687+1i*(0.00140071),-0.000896385+1i*(-0.000161353),-6.83565e-06+1i*(-5.53887e-06),-0.0014585+1i*(0.00210129),-6.45359e-06+1i*(1.16863e-05),-9.11684e-05+1i*(-6.22639e-05),-5.51953e-06+1i*(8.65345e-05),0.0076314+1i*(-0.00442336),
11.7585,-0.00251353+1i*(0.0119483),0.00445012+1i*(0.00134973),-0.000971136+1i*(-0.000119632),-7.52244e-06+1i*(-6.25875e-06),-0.00141051+1i*(0.00204967),-5.69941e-06+1i*(1.26812e-05),-0.00010071+1i*(-6.47213e-05),-4.60866e-06+1i*(9.05344e-05),0.00738871+1i*(-0.00460766),
12.1738,-0.0025088+1i*(0.0124343),0.00452474+1i*(0.00129801),-0.00104672+1i*(-7.13652e-05),-8.29595e-06+1i*(-7.08486e-06),-0.00136501+1i*(0.00199835),-4.81991e-06+1i*(1.36176e-05),-0.0001112+1i*(-6.71828e-05),-3.61508e-06+1i*(9.47782e-05),0.00713207+1i*(-0.00477015),
12.6038,-0.002503+1i*(0.0129458),0.00460113+1i*(0.00124551),-0.00112283+1i*(-1.65558e-05),-9.17048e-06+1i*(-8.03493e-06),-0.00132194+1i*(0.00194742),-3.81963e-06+1i*(1.44812e-05),-0.000122746+1i*(-6.96321e-05),-2.52742e-06+1i*(9.92922e-05),0.00686471+1i*(-0.00490983),
13.049,-0.00249591+1i*(0.0134848),0.00467975+1i*(0.00119216),-0.00119924+1i*(4.47602e-05),-1.01633e-05+1i*(-9.13004e-06),-0.00128124+1i*(0.001897),-2.70389e-06+1i*(1.52587e-05),-0.000135475+1i*(-7.20484e-05),-1.33209e-06+1i*(0.000104106),0.0065899+1i*(-0.00502627),
13.5099,-0.00248721+1i*(0.0140537),0.00476112+1i*(0.00113785),-0.0012758+1i*(0.000112538),-1.12955e-05+1i*(-1.03953e-05),-0.00124283+1i*(0.00184718),-1.47823e-06+1i*(1.59377e-05),-0.000149532+1i*(-7.4405e-05),-1.27707e-08+1i*(0.000109255),0.00631077+1i*(-0.00511961),
13.9871,-0.00247653+1i*(0.0146553),0.00484583+1i*(0.00108244),-0.0013525+1i*(0.00018675),-1.25927e-05+1i*(-1.18608e-05),-0.00120663+1i*(0.00179805),-1.47954e-07+1i*(1.65066e-05),-0.000165085+1i*(-7.6668e-05),1.45019e-06+1i*(0.000114777),0.0060302+1i*(-0.00519044),
14.4812,-0.00246339+1i*(0.0152925),0.00493455+1i*(0.00102571),-0.00142941+1i*(0.00026741),-1.40865e-05+1i*(-1.35625e-05),-0.00117258+1i*(0.00174968),1.28234e-06+1i*(1.69538e-05),-0.000182329+1i*(-7.87938e-05),3.08061e-06+1i*(0.000120719),0.00575084+1i*(-0.00523978),
