1.43219,-0.00164946+1i*(-0.000751012),0.00450411+1i*(-0.000414888),0.000208254+1i*(-2.24594e-05),-9.13628e-06+1i*(1.89477e-06),0.0064598+1i*(-0.00115646),-1.23144e-06+1i*(2.18564e-07),-3.17224e-06+1i*(1.1445e-06),1.01429e-06+1i*(4.79035e-06),7.92504e-08+1i*(-0.000211601),
1.44212,-0.00164029+1i*(-0.000756506),0.00450295+1i*(-0.000415816),0.000208408+1i*(-2.25466e-05),-9.25781e-06+1i*(1.93329e-06),0.00645704+1i*(-0.0011639),-1.24796e-06+1i*(2.23011e-07),-3.22e-06+1i*(1.14754e-06),1.0351e-06+1i*(4.82201e-06),8.01183e-08+1i*(-0.000213067),
1.45211,-0.001631+1i*(-0.000762018),0.00450178+1i*(-0.000416759),0.000208564+1i*(-2.26345e-05),-9.38089e-06+1i*(1.97257e-06),0.00645425+1i*(-0.00117137),-1.26468e-06+1i*(2.27548e-07),-3.26843e-06+1i*(1.15053e-06),1.0562e-06+1i*(4.85379e-06),8.09974e-08+1i*(-0.000214543),
1.46218,-0.0016216+1i*(-0.000767549),0.00450062+1i*(-0.000417715),0.000208723+1i*(-2.2723e-05),-9.50553e-06+1i*(2.01263e-06),0.00645143+1i*(-0.00117889),-1.28163e-06+1i*(2.32175e-07),-3.31753e-06+1i*(1.15346e-06),1.07758e-06+1i*(4.88571e-06),8.18879e-08+1i*(-0.00021603),
1.47231,-0.00161207+1i*(-0.000773099),0.00449945+1i*(-0.000418685),0.000208885+1i*(-2.28121e-05),-9.63174e-06+1i*(2.05349e-06),0.00644856+1i*(-0.00118644),-1.29879e-06+1i*(2.36894e-07),-3.36731e-06+1i*(1.15635e-06),1.09926e-06+1i*(4.91776e-06),8.27899e-08+1i*(-0.000217527),
1.48252,-0.00160241+1i*(-0.000778667),0.00449828+1i*(-0.000419669),0.000209049+1i*(-2.29017e-05),-9.75955e-06+1i*(2.09516e-06),0.00644567+1i*(-0.00119404),-1.31617e-06+1i*(2.41707e-07),-3.41778e-06+1i*(1.15918e-06),1.12123e-06+1i*(4.94994e-06),8.37035e-08+1i*(-0.000219034),
1.49279,-0.00159263+1i*(-0.000784253),0.00449711+1i*(-0.000420667),0.000209216+1i*(-2.2992e-05),-9.88897e-06+1i*(2.13766e-06),0.00644273+1i*(-0.00120167),-1.33378e-06+1i*(2.46616e-07),-3.46895e-06+1i*(1.16195e-06),1.14351e-06+1i*(4.98225e-06),8.46289e-08+1i*(-0.000220552),
1.50314,-0.00158273+1i*(-0.000789857),0.00449594+1i*(-0.000421679),0.000209386+1i*(-2.30828e-05),-1.002e-05+1i*(2.18101e-06),0.00643976+1i*(-0.00120935),-1.35161e-06+1i*(2.51622e-07),-3.52083e-06+1i*(1.16466e-06),1.16608e-06+1i*(5.01469e-06),8.55663e-08+1i*(-0.000222081),
1.51356,-0.0015727+1i*(-0.000795478),0.00449476+1i*(-0.000422706),0.000209558+1i*(-2.31742e-05),-1.01527e-05+1i*(2.22521e-06),0.00643675+1i*(-0.00121706),-1.36968e-06+1i*(2.56728e-07),-3.57344e-06+1i*(1.16731e-06),1.18896e-06+1i*(5.04725e-06),8.65159e-08+1i*(-0.000223619),
1.52405,-0.00156253+1i*(-0.000801117),0.00449359+1i*(-0.000423747),0.000209733+1i*(-2.32662e-05),-1.02871e-05+1i*(2.27029e-06),0.00643371+1i*(-0.00122482),-1.38797e-06+1i*(2.61935e-07),-3.62677e-06+1i*(1.1699e-06),1.21214e-06+1i*(5.07995e-06),8.74778e-08+1i*(-0.000225169),
1.53462,-0.00155224+1i*(-0.000806773),0.00449241+1i*(-0.000424802),0.000209911+1i*(-2.33588e-05),-1.04231e-05+1i*(2.31626e-06),0.00643062+1i*(-0.00123262),-1.4065e-06+1i*(2.67246e-07),-3.68083e-06+1i*(1.17242e-06),1.23564e-06+1i*(5.11277e-06),8.84521e-08+1i*(-0.000226729),
